,0
11149,0.604
11150,0.0
11151,0.0
11152,0.09999999999999998
11153,0.244
11154,0.0
11155,0.0
11156,0.0
11157,0.6759999999999999
11158,0.0
11159,0.622
11160,0.784
11161,0.0
11162,0.802
11163,0.622
11164,0.0
11165,0.17199999999999993
11166,0.0
11167,0.856
11168,0.838
11169,0.0
11170,0.0
11171,0.766
11172,0.82
11173,0.0
11174,0.0
11175,0.0
11176,0.622
11177,0.0
11178,0.0
11179,0.0
11180,0.118
11181,0.856
11182,0.0
11183,0.478
11184,0.18999999999999995
11185,0.0
11186,0.0
11187,0.0
11188,0.0
11189,0.0
11190,0.0
11191,0.0
11192,0.0
11193,0.4959999999999999
11194,0.29799999999999993
11195,0.0
11196,0.622
11197,0.604
11198,0.136
11199,0.604
11200,0.0
11201,0.6759999999999999
11202,0.0
11203,0.0
11204,0.712
11205,0.712
11206,0.0
11207,0.856
11208,0.09999999999999998
11209,0.0
11210,0.0
11211,0.604
11212,0.0
11213,0.0
11214,0.0
11215,0.874
11216,0.0
11217,0.73
11218,0.352
11219,0.82
11220,0.604
11221,0.838
11222,0.0
11223,0.532
11224,0.0
11225,0.874
11226,0.604
11227,0.514
11228,0.0
11229,0.802
11230,0.45999999999999996
11231,0.09999999999999998
11232,0.856
11233,0.0
11234,0.766
11235,0.55
11236,0.0
11237,0.0
11238,0.694
11239,0.29799999999999993
11240,0.874
11241,0.0
11242,0.6399999999999999
11243,0.874
11244,0.0
11245,0.20799999999999996
11246,0.856
11247,0.0
11248,0.73
11249,0.0
11250,0.42399999999999993
11251,0.18999999999999995
11252,0.5680000000000001
11253,0.82
11254,0.874
11255,0.0
11256,0.0
11257,0.0
11258,0.0
11259,0.5680000000000001
11260,0.0
11261,0.0
11262,0.478
11263,0.0
11264,0.0
11265,0.262
11266,0.874
11267,0.0
11268,0.0
11269,0.0
11270,0.0
11271,0.604
11272,0.856
11273,0.748
11274,0.6579999999999999
11275,0.0
11276,0.0
11277,0.856
11278,0.0
11279,0.0
11280,0.0
11281,0.712
11282,0.0
11283,0.766
11284,0.0
11285,0.0
11286,0.3879999999999999
11287,0.874
11288,0.0
11289,0.6759999999999999
11290,0.0
11291,0.6759999999999999
11292,0.0
11293,0.838
11294,0.586
11295,0.0
11296,0.532
11297,0.0
11298,0.55
11299,0.0
11300,0.586
11301,0.532
11302,0.766
11303,0.0
11304,0.0
11305,0.55
11306,0.29799999999999993
11307,0.712
11308,0.0
11309,0.0
11310,0.73
11311,0.0
11312,0.0
11313,0.55
11314,0.478
11315,0.514
11316,0.0
11317,0.09999999999999998
11318,0.0
11319,0.784
11320,0.874
11321,0.0
11322,0.0
11323,0.0
11324,0.694
11325,0.514
11326,0.0
11327,0.766
11328,0.0
11329,0.784
11330,0.0
11331,0.18999999999999995
11332,0.838
11333,0.0
11334,0.0
11335,0.0
11336,0.874
11337,0.0
11338,0.45999999999999996
11339,0.0
11340,0.6399999999999999
11341,0.0
11342,0.0
11343,0.712
11344,0.0
11345,0.478
11346,0.532
11347,0.0
11348,0.0
11349,0.42399999999999993
11350,0.874
11351,0.0
11352,0.0
11353,0.0
11354,0.478
11355,0.604
11356,0.622
11357,0.0
11358,0.622
11359,0.802
11360,0.838
11361,0.0
11362,0.0
11363,0.0
11364,0.0
11365,0.118
11366,0.0
11367,0.838
11368,0.0
11369,0.0
11370,0.0
11371,0.766
11372,0.3879999999999999
11373,0.0
11374,0.0
11375,0.0
11376,0.0
11377,0.22599999999999998
11378,0.18999999999999995
11379,0.856
11380,0.82
11381,0.0
11382,0.0
11383,0.0
11384,0.0
11385,0.0
11386,0.856
11387,0.0
11388,0.17199999999999993
11389,0.0
11390,0.31599999999999995
11391,0.0
11392,0.0
11393,0.586
11394,0.0
11395,0.0
11396,0.0
11397,0.0
11398,0.6399999999999999
11399,0.712
11400,0.0
11401,0.0
11402,0.748
11403,0.586
11404,0.33399999999999996
11405,0.784
11406,0.0
11407,0.0
11408,0.802
11409,0.856
11410,0.42399999999999993
11411,0.0
11412,0.0
11413,0.802
11414,0.0
11415,0.856
11416,0.0
11417,0.0
11418,0.82
11419,0.586
11420,0.604
11421,0.478
11422,0.37
11423,0.73
11424,0.0
11425,0.784
11426,0.6579999999999999
11427,0.586
11428,0.0
11429,0.17199999999999993
11430,0.0
11431,0.118
11432,0.748
11433,0.856
11434,0.0
11435,0.874
11436,0.0
11437,0.784
11438,0.0
11439,0.0
11440,0.0
11441,0.712
11442,0.0
11443,0.6579999999999999
11444,0.622
11445,0.0
11446,0.0
11447,0.45999999999999996
11448,0.73
11449,0.55
11450,0.45999999999999996
11451,0.0
11452,0.622
11453,0.748
11454,0.622
11455,0.2799999999999999
11456,0.766
11457,0.766
11458,0.0
11459,0.0
11460,0.5680000000000001
11461,0.136
11462,0.6399999999999999
11463,0.6399999999999999
11464,0.37
11465,0.0
11466,0.0
11467,0.0
11468,0.532
11469,0.17199999999999993
11470,0.586
11471,0.712
11472,0.0
11473,0.5680000000000001
11474,0.31599999999999995
11475,0.31599999999999995
11476,0.748
11477,0.802
11478,0.0
11479,0.0
11480,0.352
11481,0.0
11482,0.6579999999999999
11483,0.4059999999999999
11484,0.586
11485,0.0
11486,0.82
11487,0.244
11488,0.0
11489,0.2799999999999999
11490,0.0
11491,0.0
11492,0.0
11493,0.6399999999999999
11494,0.838
11495,0.0
11496,0.0
11497,0.784
11498,0.766
11499,0.0
11500,0.6759999999999999
11501,0.0
11502,0.0
11503,0.0
11504,0.45999999999999996
11505,0.766
11506,0.712
11507,0.784
11508,0.0
11509,0.4059999999999999
11510,0.352
11511,0.0
11512,0.874
11513,0.6579999999999999
11514,0.874
11515,0.532
11516,0.532
11517,0.0
11518,0.0
11519,0.352
11520,0.694
11521,0.604
11522,0.5680000000000001
11523,0.0
11524,0.45999999999999996
11525,0.37
11526,0.712
11527,0.20799999999999996
11528,0.0
11529,0.874
11530,0.838
11531,0.0
11532,0.0
11533,0.0
11534,0.0
11535,0.0
11536,0.0
11537,0.0
11538,0.0
11539,0.766
11540,0.29799999999999993
11541,0.31599999999999995
11542,0.748
11543,0.29799999999999993
11544,0.766
11545,0.874
11546,0.42399999999999993
11547,0.478
11548,0.6399999999999999
11549,0.0
11550,0.45999999999999996
11551,0.802
11552,0.0
11553,0.0
11554,0.31599999999999995
11555,0.586
11556,0.0
11557,0.0
11558,0.856
11559,0.0
11560,0.44199999999999995
11561,0.0
11562,0.784
11563,0.3879999999999999
11564,0.0
11565,0.478
11566,0.0
11567,0.0
11568,0.0
11569,0.856
11570,0.73
11571,0.0
11572,0.0
11573,0.0
11574,0.0
11575,0.5680000000000001
11576,0.82
11577,0.748
11578,0.874
11579,0.0
11580,0.0
11581,0.712
11582,0.0
11583,0.0
11584,0.874
11585,0.0
11586,0.0
11587,0.766
11588,0.0
11589,0.0
11590,0.766
11591,0.0
11592,0.856
11593,0.82
11594,0.0
11595,0.0
11596,0.42399999999999993
11597,0.0
11598,0.73
11599,0.09999999999999998
11600,0.0
11601,0.0
11602,0.694
11603,0.0
11604,0.748
11605,0.0
11606,0.838
11607,0.3879999999999999
11608,0.0
11609,0.0
11610,0.0
11611,0.15400000000000003
11612,0.0
11613,0.6399999999999999
11614,0.0
11615,0.0
11616,0.712
11617,0.856
11618,0.766
11619,0.73
11620,0.514
11621,0.0
11622,0.244
11623,0.0
11624,0.6579999999999999
11625,0.0
11626,0.17199999999999993
11627,0.802
11628,0.856
11629,0.802
11630,0.0
11631,0.0
11632,0.0
11633,0.17199999999999993
11634,0.31599999999999995
11635,0.712
11636,0.874
11637,0.0
11638,0.0
11639,0.856
11640,0.244
11641,0.0
11642,0.0
11643,0.29799999999999993
11644,0.44199999999999995
11645,0.0
11646,0.4959999999999999
11647,0.18999999999999995
11648,0.0
11649,0.82
11650,0.3879999999999999
11651,0.0
11652,0.3879999999999999
11653,0.15400000000000003
11654,0.784
11655,0.874
11656,0.0
11657,0.0
11658,0.42399999999999993
11659,0.44199999999999995
11660,0.55
11661,0.874
11662,0.0
11663,0.0
11664,0.82
11665,0.0
11666,0.0
11667,0.5680000000000001
11668,0.17199999999999993
11669,0.0
11670,0.0
11671,0.0
11672,0.802
11673,0.0
11674,0.0
11675,0.0
11676,0.0
11677,0.55
11678,0.0
11679,0.82
11680,0.3879999999999999
11681,0.856
11682,0.29799999999999993
11683,0.82
11684,0.0
11685,0.18999999999999995
11686,0.0
11687,0.82
11688,0.33399999999999996
11689,0.4959999999999999
11690,0.15400000000000003
11691,0.22599999999999998
11692,0.0
11693,0.31599999999999995
11694,0.0
11695,0.82
11696,0.0
11697,0.31599999999999995
11698,0.6399999999999999
11699,0.748
11700,0.712
11701,0.42399999999999993
11702,0.0
11703,0.45999999999999996
11704,0.0
11705,0.0
11706,0.838
11707,0.0
11708,0.0
11709,0.5680000000000001
11710,0.712
11711,0.244
11712,0.856
11713,0.838
11714,0.0
11715,0.0
11716,0.55
11717,0.352
11718,0.0
11719,0.0
11720,0.55
11721,0.838
11722,0.262
11723,0.0
11724,0.0
11725,0.604
11726,0.118
11727,0.0
11728,0.856
11729,0.3879999999999999
11730,0.6759999999999999
11731,0.42399999999999993
11732,0.0
11733,0.0
11734,0.784
11735,0.748
11736,0.118
11737,0.0
11738,0.0
11739,0.838
11740,0.802
11741,0.622
11742,0.6399999999999999
11743,0.0
11744,0.29799999999999993
11745,0.37
11746,0.0
11747,0.0
11748,0.874
11749,0.0
11750,0.0
11751,0.478
11752,0.22599999999999998
11753,0.0
11754,0.20799999999999996
11755,0.0
11756,0.0
11757,0.352
11758,0.22599999999999998
11759,0.622
11760,0.874
11761,0.55
11762,0.766
11763,0.42399999999999993
11764,0.0
11765,0.73
11766,0.0
11767,0.0
11768,0.0
11769,0.0
11770,0.0
11771,0.5680000000000001
11772,0.0
11773,0.0
11774,0.0
11775,0.0
11776,0.42399999999999993
11777,0.0
11778,0.33399999999999996
11779,0.33399999999999996
11780,0.748
11781,0.0
11782,0.82
11783,0.6759999999999999
11784,0.0
11785,0.838
11786,0.784
11787,0.6579999999999999
11788,0.15400000000000003
11789,0.0
11790,0.0
11791,0.42399999999999993
11792,0.82
11793,0.6759999999999999
11794,0.0
11795,0.856
11796,0.784
11797,0.18999999999999995
11798,0.0
11799,0.0
11800,0.45999999999999996
11801,0.0
11802,0.0
11803,0.5680000000000001
11804,0.0
11805,0.0
11806,0.766
11807,0.3879999999999999
11808,0.0
11809,0.4959999999999999
11810,0.33399999999999996
11811,0.0
11812,0.0
11813,0.31599999999999995
11814,0.0
11815,0.6399999999999999
11816,0.0
11817,0.766
11818,0.0
11819,0.0
11820,0.838
11821,0.0
11822,0.0
11823,0.352
11824,0.4959999999999999
11825,0.802
11826,0.73
11827,0.0
11828,0.856
11829,0.622
11830,0.838
11831,0.622
11832,0.622
11833,0.766
11834,0.82
11835,0.838
11836,0.712
11837,0.0
11838,0.0
11839,0.0
11840,0.0
11841,0.0
11842,0.0
11843,0.0
11844,0.478
11845,0.694
11846,0.0
11847,0.352
11848,0.0
11849,0.82
11850,0.45999999999999996
11851,0.73
11852,0.802
11853,0.0
11854,0.0
11855,0.0
11856,0.0
11857,0.0
11858,0.604
11859,0.352
11860,0.856
11861,0.44199999999999995
11862,0.5680000000000001
11863,0.82
11864,0.0
11865,0.73
11866,0.44199999999999995
11867,0.22599999999999998
11868,0.856
11869,0.6759999999999999
11870,0.0
11871,0.802
11872,0.73
11873,0.0
11874,0.748
11875,0.784
11876,0.0
11877,0.0
11878,0.766
11879,0.0
11880,0.15400000000000003
11881,0.5680000000000001
11882,0.5680000000000001
11883,0.09999999999999998
11884,0.694
11885,0.694
11886,0.3879999999999999
11887,0.262
11888,0.784
11889,0.0
11890,0.09999999999999998
11891,0.29799999999999993
11892,0.0
11893,0.0
11894,0.622
11895,0.0
11896,0.514
11897,0.20799999999999996
11898,0.838
11899,0.0
11900,0.838
11901,0.0
11902,0.622
11903,0.784
11904,0.802
11905,0.0
11906,0.856
11907,0.0
11908,0.22599999999999998
11909,0.0
11910,0.766
11911,0.586
11912,0.22599999999999998
11913,0.838
11914,0.0
11915,0.0
11916,0.622
11917,0.0
11918,0.0
11919,0.82
11920,0.0
11921,0.82
11922,0.4059999999999999
11923,0.45999999999999996
11924,0.784
11925,0.136
11926,0.0
11927,0.0
11928,0.3879999999999999
11929,0.0
11930,0.0
11931,0.0
11932,0.31599999999999995
11933,0.712
11934,0.874
11935,0.0
11936,0.0
11937,0.0
11938,0.0
11939,0.352
11940,0.0
11941,0.0
11942,0.766
11943,0.44199999999999995
11944,0.118
11945,0.874
11946,0.118
11947,0.0
11948,0.0
11949,0.766
11950,0.37
11951,0.712
11952,0.0
11953,0.586
11954,0.838
11955,0.0
11956,0.712
11957,0.784
11958,0.856
11959,0.838
11960,0.6399999999999999
11961,0.4959999999999999
11962,0.73
11963,0.856
11964,0.0
11965,0.874
11966,0.6399999999999999
11967,0.622
11968,0.0
11969,0.09999999999999998
11970,0.856
11971,0.0
11972,0.0
11973,0.0
11974,0.0
11975,0.856
11976,0.0
11977,0.6579999999999999
11978,0.0
11979,0.0
11980,0.262
11981,0.42399999999999993
11982,0.0
11983,0.712
11984,0.0
11985,0.0
11986,0.0
11987,0.0
11988,0.0
11989,0.0
11990,0.802
11991,0.6579999999999999
11992,0.856
11993,0.838
11994,0.532
11995,0.856
11996,0.6759999999999999
11997,0.0
11998,0.0
11999,0.42399999999999993
12000,0.0
12001,0.0
12002,0.0
12003,0.874
12004,0.874
12005,0.0
12006,0.0
12007,0.0
12008,0.0
12009,0.55
12010,0.73
12011,0.0
12012,0.748
12013,0.0
12014,0.838
12015,0.766
12016,0.586
12017,0.0
12018,0.0
12019,0.874
12020,0.838
12021,0.6579999999999999
12022,0.82
12023,0.45999999999999996
12024,0.0
12025,0.0
12026,0.0
12027,0.0
12028,0.0
12029,0.712
12030,0.856
12031,0.20799999999999996
12032,0.82
12033,0.0
12034,0.478
12035,0.0
12036,0.4059999999999999
12037,0.31599999999999995
12038,0.0
12039,0.0
12040,0.0
12041,0.0
12042,0.262
12043,0.0
12044,0.6759999999999999
12045,0.0
12046,0.37
12047,0.514
12048,0.0
12049,0.0
12050,0.244
12051,0.586
12052,0.0
12053,0.0
12054,0.2799999999999999
12055,0.37
12056,0.0
12057,0.0
12058,0.0
12059,0.2799999999999999
12060,0.0
12061,0.802
12062,0.0
12063,0.82
12064,0.622
12065,0.0
12066,0.874
12067,0.0
12068,0.0
12069,0.0
12070,0.0
12071,0.0
12072,0.712
12073,0.6759999999999999
12074,0.37
12075,0.874
12076,0.136
12077,0.0
12078,0.0
12079,0.82
12080,0.838
12081,0.802
12082,0.0
12083,0.0
12084,0.0
12085,0.0
12086,0.856
12087,0.244
12088,0.0
12089,0.874
12090,0.0
12091,0.82
12092,0.0
12093,0.45999999999999996
12094,0.0
12095,0.856
12096,0.0
12097,0.0
12098,0.5680000000000001
12099,0.0
12100,0.0
12101,0.0
12102,0.262
12103,0.838
12104,0.784
12105,0.0
12106,0.712
12107,0.0
12108,0.0
12109,0.766
12110,0.784
12111,0.0
12112,0.856
12113,0.694
12114,0.874
12115,0.604
12116,0.0
12117,0.748
12118,0.0
12119,0.0
12120,0.0
12121,0.0
12122,0.0
12123,0.0
12124,0.802
12125,0.0
12126,0.22599999999999998
12127,0.838
12128,0.0
12129,0.6399999999999999
12130,0.73
12131,0.262
12132,0.838
12133,0.0
12134,0.55
12135,0.0
12136,0.262
12137,0.5680000000000001
12138,0.838
12139,0.4959999999999999
12140,0.0
12141,0.0
12142,0.45999999999999996
12143,0.0
12144,0.82
12145,0.874
12146,0.0
12147,0.15400000000000003
12148,0.874
12149,0.694
12150,0.82
12151,0.838
12152,0.45999999999999996
12153,0.766
12154,0.0
12155,0.0
12156,0.712
12157,0.0
12158,0.0
12159,0.0
12160,0.604
12161,0.262
12162,0.0
12163,0.118
12164,0.874
12165,0.0
12166,0.586
12167,0.0
12168,0.0
12169,0.0
12170,0.15400000000000003
12171,0.766
12172,0.0
12173,0.0
12174,0.622
12175,0.0
12176,0.802
12177,0.766
12178,0.748
12179,0.802
12180,0.0
12181,0.6579999999999999
12182,0.622
12183,0.0
12184,0.0
12185,0.6579999999999999
12186,0.0
12187,0.0
12188,0.0
12189,0.0
12190,0.856
12191,0.0
12192,0.0
12193,0.838
12194,0.0
12195,0.82
12196,0.856
12197,0.0
12198,0.352
12199,0.18999999999999995
12200,0.5680000000000001
12201,0.856
12202,0.694
12203,0.856
12204,0.0
12205,0.0
12206,0.0
12207,0.6399999999999999
12208,0.622
12209,0.0
12210,0.6759999999999999
12211,0.478
12212,0.0
12213,0.82
12214,0.856
12215,0.0
12216,0.748
12217,0.0
12218,0.0
12219,0.0
12220,0.73
12221,0.0
12222,0.0
12223,0.42399999999999993
12224,0.0
12225,0.17199999999999993
12226,0.514
12227,0.0
12228,0.262
12229,0.856
12230,0.82
12231,0.0
12232,0.0
12233,0.856
12234,0.0
12235,0.73
12236,0.42399999999999993
12237,0.784
12238,0.874
12239,0.784
12240,0.0
12241,0.856
12242,0.0
12243,0.478
12244,0.0
12245,0.766
12246,0.0
12247,0.0
12248,0.694
12249,0.0
12250,0.6759999999999999
12251,0.874
12252,0.0
12253,0.856
12254,0.262
12255,0.514
12256,0.874
12257,0.15400000000000003
12258,0.37
12259,0.766
12260,0.514
12261,0.0
12262,0.748
12263,0.0
12264,0.0
12265,0.0
12266,0.0
12267,0.45999999999999996
12268,0.0
12269,0.73
12270,0.622
12271,0.748
12272,0.874
12273,0.874
12274,0.478
12275,0.17199999999999993
12276,0.0
12277,0.29799999999999993
12278,0.622
12279,0.0
12280,0.0
12281,0.15400000000000003
12282,0.874
12283,0.0
12284,0.874
12285,0.874
12286,0.766
12287,0.694
12288,0.766
12289,0.5680000000000001
12290,0.0
12291,0.82
12292,0.0
12293,0.0
12294,0.0
12295,0.532
12296,0.0
12297,0.0
12298,0.856
12299,0.0
12300,0.478
12301,0.82
12302,0.4959999999999999
12303,0.0
12304,0.18999999999999995
12305,0.0
12306,0.0
12307,0.0
12308,0.0
12309,0.0
12310,0.784
12311,0.6399999999999999
12312,0.784
12313,0.712
12314,0.0
12315,0.712
12316,0.802
12317,0.0
12318,0.82
12319,0.802
12320,0.0
12321,0.838
12322,0.0
12323,0.0
12324,0.45999999999999996
12325,0.6399999999999999
12326,0.766
12327,0.0
12328,0.5680000000000001
12329,0.0
12330,0.874
12331,0.44199999999999995
12332,0.0
12333,0.0
12334,0.0
12335,0.0
12336,0.0
12337,0.712
12338,0.55
12339,0.31599999999999995
12340,0.22599999999999998
12341,0.0
12342,0.0
12343,0.838
12344,0.0
12345,0.22599999999999998
12346,0.0
12347,0.0
12348,0.0
12349,0.0
12350,0.766
12351,0.82
12352,0.31599999999999995
12353,0.0
12354,0.4959999999999999
12355,0.0
12356,0.0
12357,0.766
12358,0.0
12359,0.0
12360,0.5680000000000001
12361,0.136
12362,0.748
12363,0.0
12364,0.82
12365,0.766
12366,0.0
12367,0.0
12368,0.802
12369,0.802
12370,0.0
12371,0.2799999999999999
12372,0.856
12373,0.0
12374,0.0
12375,0.0
12376,0.0
12377,0.5680000000000001
12378,0.29799999999999993
12379,0.0
12380,0.82
12381,0.856
12382,0.712
12383,0.0
12384,0.802
12385,0.0
12386,0.748
12387,0.0
12388,0.856
12389,0.4059999999999999
12390,0.874
12391,0.0
12392,0.0
12393,0.712
12394,0.73
12395,0.0
12396,0.856
12397,0.694
12398,0.45999999999999996
12399,0.0
12400,0.82
12401,0.0
12402,0.802
12403,0.5680000000000001
12404,0.694
12405,0.55
12406,0.856
12407,0.532
12408,0.514
12409,0.622
12410,0.0
12411,0.694
12412,0.0
12413,0.0
12414,0.0
12415,0.0
12416,0.0
12417,0.0
12418,0.766
12419,0.0
12420,0.0
12421,0.0
12422,0.73
12423,0.73
12424,0.0
12425,0.0
12426,0.0
12427,0.29799999999999993
12428,0.0
12429,0.748
12430,0.244
12431,0.18999999999999995
12432,0.0
12433,0.838
12434,0.694
12435,0.0
12436,0.0
12437,0.802
12438,0.0
12439,0.802
12440,0.0
12441,0.856
12442,0.0
12443,0.0
12444,0.856
12445,0.622
12446,0.0
12447,0.2799999999999999
12448,0.856
12449,0.0
12450,0.0
12451,0.42399999999999993
12452,0.694
12453,0.0
12454,0.874
12455,0.0
12456,0.0
12457,0.0
12458,0.4959999999999999
12459,0.0
12460,0.856
12461,0.748
12462,0.0
12463,0.766
12464,0.244
12465,0.0
12466,0.0
12467,0.82
12468,0.262
12469,0.352
12470,0.784
12471,0.0
12472,0.0
12473,0.622
12474,0.802
12475,0.0
12476,0.6399999999999999
12477,0.802
12478,0.0
12479,0.0
12480,0.0
12481,0.5680000000000001
12482,0.0
12483,0.09999999999999998
12484,0.478
12485,0.0
12486,0.18999999999999995
12487,0.874
12488,0.874
12489,0.0
12490,0.6759999999999999
12491,0.0
12492,0.6759999999999999
12493,0.4959999999999999
12494,0.0
12495,0.45999999999999996
12496,0.33399999999999996
12497,0.0
12498,0.532
12499,0.4959999999999999
12500,0.45999999999999996
12501,0.0
12502,0.0
12503,0.44199999999999995
12504,0.0
12505,0.6759999999999999
12506,0.29799999999999993
12507,0.6759999999999999
12508,0.0
12509,0.244
12510,0.0
12511,0.0
12512,0.802
12513,0.694
12514,0.42399999999999993
12515,0.0
12516,0.15400000000000003
12517,0.0
12518,0.802
12519,0.694
12520,0.802
12521,0.766
12522,0.748
12523,0.82
12524,0.31599999999999995
12525,0.0
12526,0.0
12527,0.6399999999999999
12528,0.0
12529,0.4959999999999999
12530,0.0
12531,0.0
12532,0.31599999999999995
12533,0.0
12534,0.6759999999999999
12535,0.802
12536,0.5680000000000001
12537,0.6579999999999999
12538,0.6399999999999999
12539,0.42399999999999993
12540,0.0
12541,0.0
12542,0.0
12543,0.6399999999999999
12544,0.118
12545,0.55
12546,0.0
12547,0.802
12548,0.856
12549,0.766
12550,0.33399999999999996
12551,0.0
12552,0.0
12553,0.802
12554,0.0
12555,0.6399999999999999
12556,0.784
12557,0.0
12558,0.0
12559,0.0
12560,0.31599999999999995
12561,0.802
12562,0.0
12563,0.0
12564,0.0
12565,0.0
12566,0.0
12567,0.784
12568,0.6399999999999999
12569,0.18999999999999995
12570,0.514
12571,0.784
12572,0.856
12573,0.478
12574,0.712
12575,0.0
12576,0.0
12577,0.0
12578,0.5680000000000001
12579,0.586
12580,0.33399999999999996
12581,0.838
12582,0.532
12583,0.0
12584,0.0
12585,0.15400000000000003
12586,0.37
12587,0.0
12588,0.244
12589,0.20799999999999996
12590,0.0
12591,0.874
12592,0.0
12593,0.532
12594,0.352
12595,0.0
12596,0.802
12597,0.0
12598,0.0
12599,0.22599999999999998
12600,0.856
12601,0.838
12602,0.0
12603,0.55
12604,0.0
12605,0.712
12606,0.0
12607,0.838
12608,0.784
12609,0.514
12610,0.604
12611,0.0
12612,0.0
12613,0.0
12614,0.0
12615,0.586
12616,0.42399999999999993
12617,0.15400000000000003
12618,0.0
12619,0.838
12620,0.802
12621,0.352
12622,0.766
12623,0.0
12624,0.802
12625,0.856
12626,0.6759999999999999
12627,0.0
12628,0.838
12629,0.0
12630,0.0
12631,0.712
12632,0.874
12633,0.694
12634,0.802
12635,0.0
12636,0.838
12637,0.0
12638,0.0
12639,0.838
12640,0.0
12641,0.3879999999999999
12642,0.33399999999999996
12643,0.0
12644,0.244
12645,0.0
12646,0.0
12647,0.0
12648,0.09999999999999998
12649,0.73
12650,0.17199999999999993
12651,0.22599999999999998
12652,0.136
12653,0.478
12654,0.514
12655,0.802
12656,0.17199999999999993
12657,0.0
12658,0.748
12659,0.586
12660,0.802
12661,0.44199999999999995
12662,0.0
12663,0.0
12664,0.478
12665,0.748
12666,0.118
12667,0.478
12668,0.0
12669,0.802
12670,0.5680000000000001
12671,0.604
12672,0.3879999999999999
12673,0.0
12674,0.0
12675,0.838
12676,0.0
12677,0.6399999999999999
12678,0.712
12679,0.31599999999999995
12680,0.5680000000000001
12681,0.514
12682,0.802
12683,0.244
12684,0.0
12685,0.0
12686,0.856
12687,0.0
12688,0.784
12689,0.874
12690,0.0
12691,0.44199999999999995
12692,0.0
12693,0.856
12694,0.0
12695,0.0
12696,0.31599999999999995
12697,0.0
12698,0.0
12699,0.856
12700,0.802
12701,0.5680000000000001
12702,0.44199999999999995
12703,0.352
12704,0.0
12705,0.82
12706,0.2799999999999999
12707,0.33399999999999996
12708,0.136
12709,0.118
12710,0.262
12711,0.586
12712,0.0
12713,0.0
12714,0.20799999999999996
12715,0.45999999999999996
12716,0.856
12717,0.0
12718,0.766
12719,0.622
12720,0.874
12721,0.0
12722,0.838
12723,0.0
12724,0.45999999999999996
12725,0.0
12726,0.0
12727,0.622
12728,0.22599999999999998
12729,0.604
12730,0.0
12731,0.17199999999999993
12732,0.0
12733,0.874
12734,0.15400000000000003
12735,0.5680000000000001
12736,0.0
12737,0.0
12738,0.0
12739,0.0
12740,0.82
12741,0.0
12742,0.2799999999999999
12743,0.622
12744,0.0
12745,0.0
12746,0.838
12747,0.55
12748,0.0
12749,0.0
12750,0.604
12751,0.6759999999999999
12752,0.0
12753,0.0
12754,0.0
12755,0.0
12756,0.712
12757,0.874
12758,0.2799999999999999
12759,0.6399999999999999
12760,0.6759999999999999
12761,0.17199999999999993
12762,0.6759999999999999
12763,0.82
12764,0.20799999999999996
12765,0.0
12766,0.262
12767,0.0
12768,0.118
12769,0.6399999999999999
12770,0.784
12771,0.37
12772,0.118
12773,0.3879999999999999
12774,0.0
12775,0.0
12776,0.55
12777,0.0
12778,0.42399999999999993
12779,0.0
12780,0.0
12781,0.838
12782,0.42399999999999993
12783,0.874
12784,0.0
12785,0.0
12786,0.0
12787,0.18999999999999995
12788,0.73
12789,0.0
12790,0.874
12791,0.31599999999999995
12792,0.73
12793,0.73
12794,0.0
12795,0.0
12796,0.0
12797,0.0
12798,0.0
12799,0.0
12800,0.874
12801,0.0
12802,0.118
12803,0.874
12804,0.0
12805,0.0
12806,0.0
12807,0.0
12808,0.262
12809,0.838
12810,0.118
12811,0.604
12812,0.0
12813,0.874
12814,0.0
12815,0.6759999999999999
12816,0.0
12817,0.0
12818,0.4959999999999999
12819,0.4959999999999999
12820,0.0
12821,0.0
12822,0.0
12823,0.0
12824,0.244
12825,0.82
12826,0.0
12827,0.0
12828,0.748
12829,0.0
12830,0.0
12831,0.0
12832,0.0
12833,0.856
12834,0.0
12835,0.82
12836,0.15400000000000003
12837,0.0
12838,0.0
12839,0.352
12840,0.478
12841,0.2799999999999999
12842,0.856
12843,0.0
12844,0.82
12845,0.0
12846,0.0
12847,0.37
12848,0.0
12849,0.856
12850,0.82
12851,0.6579999999999999
12852,0.0
12853,0.18999999999999995
12854,0.15400000000000003
12855,0.0
12856,0.31599999999999995
12857,0.0
12858,0.0
12859,0.6759999999999999
12860,0.4059999999999999
12861,0.514
12862,0.0
12863,0.0
12864,0.0
12865,0.0
12866,0.838
12867,0.4059999999999999
12868,0.0
12869,0.3879999999999999
12870,0.802
12871,0.0
12872,0.0
12873,0.622
12874,0.6759999999999999
12875,0.0
12876,0.0
12877,0.20799999999999996
12878,0.712
12879,0.0
12880,0.0
12881,0.22599999999999998
12882,0.622
12883,0.0
12884,0.0
12885,0.45999999999999996
12886,0.802
12887,0.0
12888,0.0
12889,0.244
12890,0.22599999999999998
12891,0.622
12892,0.838
12893,0.712
12894,0.82
12895,0.0
12896,0.802
12897,0.73
12898,0.838
12899,0.784
12900,0.0
12901,0.0
12902,0.0
12903,0.856
12904,0.73
12905,0.766
12906,0.0
12907,0.586
12908,0.18999999999999995
12909,0.0
12910,0.0
12911,0.4959999999999999
12912,0.856
12913,0.514
12914,0.0
12915,0.0
12916,0.802
12917,0.874
12918,0.73
12919,0.802
12920,0.0
12921,0.0
